,Start date,Day-ahead Price (EUR/MWh)
3470,2024-02-06 03:30:00+00:00,4.98
3471,2024-02-06 03:45:00+00:00,4.98
3472,2024-02-06 04:00:00+00:00,3.11
3473,2024-02-06 04:15:00+00:00,3.11
3474,2024-02-06 04:30:00+00:00,3.11
3475,2024-02-06 04:45:00+00:00,3.11
3476,2024-02-06 05:00:00+00:00,20.09
3477,2024-02-06 05:15:00+00:00,20.09
3478,2024-02-06 05:30:00+00:00,20.09
3479,2024-02-06 05:45:00+00:00,20.09
3480,2024-02-06 06:00:00+00:00,50.0
3481,2024-02-06 06:15:00+00:00,50.0
3482,2024-02-06 06:30:00+00:00,50.0
3483,2024-02-06 06:45:00+00:00,50.0
3484,2024-02-06 07:00:00+00:00,69.22
3485,2024-02-06 07:15:00+00:00,69.22
3486,2024-02-06 07:30:00+00:00,69.22
3487,2024-02-06 07:45:00+00:00,69.22
3488,2024-02-06 08:00:00+00:00,88.2
3489,2024-02-06 08:15:00+00:00,88.2
3490,2024-02-06 08:30:00+00:00,88.2
3491,2024-02-06 08:45:00+00:00,88.2
3492,2024-02-06 09:00:00+00:00,87.3
3493,2024-02-06 09:15:00+00:00,87.3
3494,2024-02-06 09:30:00+00:00,87.3
3495,2024-02-06 09:45:00+00:00,87.3
3496,2024-02-06 10:00:00+00:00,87.1
3497,2024-02-06 10:15:00+00:00,87.1
3498,2024-02-06 10:30:00+00:00,87.1
3499,2024-02-06 10:45:00+00:00,87.1
3500,2024-02-06 11:00:00+00:00,76.5
3501,2024-02-06 11:15:00+00:00,76.5
3502,2024-02-06 11:30:00+00:00,76.5
3503,2024-02-06 11:45:00+00:00,76.5
3504,2024-02-06 12:00:00+00:00,64.9
3505,2024-02-06 12:15:00+00:00,64.9
3506,2024-02-06 12:30:00+00:00,64.9
3507,2024-02-06 12:45:00+00:00,64.9
3508,2024-02-06 13:00:00+00:00,59.94
3509,2024-02-06 13:15:00+00:00,59.94
3510,2024-02-06 13:30:00+00:00,59.94
3511,2024-02-06 13:45:00+00:00,59.94
3512,2024-02-06 14:00:00+00:00,63.86
3513,2024-02-06 14:15:00+00:00,63.86
3514,2024-02-06 14:30:00+00:00,63.86
3515,2024-02-06 14:45:00+00:00,63.86
3516,2024-02-06 15:00:00+00:00,63.9
3517,2024-02-06 15:15:00+00:00,63.9
3518,2024-02-06 15:30:00+00:00,63.9
3519,2024-02-06 15:45:00+00:00,63.9
3520,2024-02-06 16:00:00+00:00,64.7
3521,2024-02-06 16:15:00+00:00,64.7
3522,2024-02-06 16:30:00+00:00,64.7
3523,2024-02-06 16:45:00+00:00,64.7
3524,2024-02-06 17:00:00+00:00,80.0
3525,2024-02-06 17:15:00+00:00,80.0
3526,2024-02-06 17:30:00+00:00,80.0
3527,2024-02-06 17:45:00+00:00,80.0
3528,2024-02-06 18:00:00+00:00,99.26
3529,2024-02-06 18:15:00+00:00,99.26
3530,2024-02-06 18:30:00+00:00,99.26
3531,2024-02-06 18:45:00+00:00,99.26
3532,2024-02-06 19:00:00+00:00,94.89
3533,2024-02-06 19:15:00+00:00,94.89
3534,2024-02-06 19:30:00+00:00,94.89
3535,2024-02-06 19:45:00+00:00,94.89
3536,2024-02-06 20:00:00+00:00,71.0
3537,2024-02-06 20:15:00+00:00,71.0
3538,2024-02-06 20:30:00+00:00,71.0
3539,2024-02-06 20:45:00+00:00,71.0
3540,2024-02-06 21:00:00+00:00,62.62
3541,2024-02-06 21:15:00+00:00,62.62
3542,2024-02-06 21:30:00+00:00,62.62
3543,2024-02-06 21:45:00+00:00,62.62
3544,2024-02-06 22:00:00+00:00,57.11
3545,2024-02-06 22:15:00+00:00,57.11
3546,2024-02-06 22:30:00+00:00,57.11
3547,2024-02-06 22:45:00+00:00,57.11
3548,2024-02-06 23:00:00+00:00,53.3
3549,2024-02-06 23:15:00+00:00,53.3
3550,2024-02-06 23:30:00+00:00,53.3
3551,2024-02-06 23:45:00+00:00,53.3
3552,2024-02-07 00:00:00+00:00,41.17
3553,2024-02-07 00:15:00+00:00,41.17
3554,2024-02-07 00:30:00+00:00,41.17
3555,2024-02-07 00:45:00+00:00,41.17
3556,2024-02-07 01:00:00+00:00,44.8
3557,2024-02-07 01:15:00+00:00,44.8
3558,2024-02-07 01:30:00+00:00,44.8
3559,2024-02-07 01:45:00+00:00,44.8
3560,2024-02-07 02:00:00+00:00,49.9
3561,2024-02-07 02:15:00+00:00,49.9
3562,2024-02-07 02:30:00+00:00,49.9
3563,2024-02-07 02:45:00+00:00,49.9
3564,2024-02-07 03:00:00+00:00,60.98
3565,2024-02-07 03:15:00+00:00,60.98
3566,2024-02-07 03:30:00+00:00,60.98
3567,2024-02-07 03:45:00+00:00,60.98
3568,2024-02-07 04:00:00+00:00,61.0
3569,2024-02-07 04:15:00+00:00,61.0
3570,2024-02-07 04:30:00+00:00,61.0
3571,2024-02-07 04:45:00+00:00,61.0
3572,2024-02-07 05:00:00+00:00,65.6
3573,2024-02-07 05:15:00+00:00,65.6
3574,2024-02-07 05:30:00+00:00,65.6
3575,2024-02-07 05:45:00+00:00,65.6
3576,2024-02-07 06:00:00+00:00,75.9
3577,2024-02-07 06:15:00+00:00,75.9
3578,2024-02-07 06:30:00+00:00,75.9
3579,2024-02-07 06:45:00+00:00,75.9
3580,2024-02-07 07:00:00+00:00,88.6
3581,2024-02-07 07:15:00+00:00,88.6
3582,2024-02-07 07:30:00+00:00,88.6
3583,2024-02-07 07:45:00+00:00,88.6
3584,2024-02-07 08:00:00+00:00,94.9
3585,2024-02-07 08:15:00+00:00,94.9
3586,2024-02-07 08:30:00+00:00,94.9
3587,2024-02-07 08:45:00+00:00,94.9
3588,2024-02-07 09:00:00+00:00,96.9
3589,2024-02-07 09:15:00+00:00,96.9
3590,2024-02-07 09:30:00+00:00,96.9
3591,2024-02-07 09:45:00+00:00,96.9
3592,2024-02-07 10:00:00+00:00,81.88
3593,2024-02-07 10:15:00+00:00,81.88
3594,2024-02-07 10:30:00+00:00,81.88
3595,2024-02-07 10:45:00+00:00,81.88
3596,2024-02-07 11:00:00+00:00,78.66
3597,2024-02-07 11:15:00+00:00,78.66
3598,2024-02-07 11:30:00+00:00,78.66
3599,2024-02-07 11:45:00+00:00,78.66
3600,2024-02-07 12:00:00+00:00,75.0
3601,2024-02-07 12:15:00+00:00,75.0
3602,2024-02-07 12:30:00+00:00,75.0
3603,2024-02-07 12:45:00+00:00,75.0
3604,2024-02-07 13:00:00+00:00,73.8
3605,2024-02-07 13:15:00+00:00,73.8
3606,2024-02-07 13:30:00+00:00,73.8
3607,2024-02-07 13:45:00+00:00,73.8
3608,2024-02-07 14:00:00+00:00,75.38
3609,2024-02-07 14:15:00+00:00,75.38
3610,2024-02-07 14:30:00+00:00,75.38
3611,2024-02-07 14:45:00+00:00,75.38
3612,2024-02-07 15:00:00+00:00,85.3
3613,2024-02-07 15:15:00+00:00,85.3
3614,2024-02-07 15:30:00+00:00,85.3
3615,2024-02-07 15:45:00+00:00,85.3
3616,2024-02-07 16:00:00+00:00,93.03
3617,2024-02-07 16:15:00+00:00,93.03
3618,2024-02-07 16:30:00+00:00,93.03
3619,2024-02-07 16:45:00+00:00,93.03
3620,2024-02-07 17:00:00+00:00,119.64
3621,2024-02-07 17:15:00+00:00,119.64
3622,2024-02-07 17:30:00+00:00,119.64
3623,2024-02-07 17:45:00+00:00,119.64
3624,2024-02-07 18:00:00+00:00,135.8
3625,2024-02-07 18:15:00+00:00,135.8
3626,2024-02-07 18:30:00+00:00,135.8
3627,2024-02-07 18:45:00+00:00,135.8
3628,2024-02-07 19:00:00+00:00,110.32
3629,2024-02-07 19:15:00+00:00,110.32
3630,2024-02-07 19:30:00+00:00,110.32
3631,2024-02-07 19:45:00+00:00,110.32
3632,2024-02-07 20:00:00+00:00,98.0
3633,2024-02-07 20:15:00+00:00,98.0
3634,2024-02-07 20:30:00+00:00,98.0
3635,2024-02-07 20:45:00+00:00,98.0
3636,2024-02-07 21:00:00+00:00,83.56
3637,2024-02-07 21:15:00+00:00,83.56
3638,2024-02-07 21:30:00+00:00,83.56
3639,2024-02-07 21:45:00+00:00,83.56
3640,2024-02-07 22:00:00+00:00,79.01
3641,2024-02-07 22:15:00+00:00,79.01
3642,2024-02-07 22:30:00+00:00,79.01
3643,2024-02-07 22:45:00+00:00,79.01
3644,2024-02-07 23:00:00+00:00,79.21
3645,2024-02-07 23:15:00+00:00,79.21
3646,2024-02-07 23:30:00+00:00,79.21
3647,2024-02-07 23:45:00+00:00,79.21
3648,2024-02-08 00:00:00+00:00,73.7
3649,2024-02-08 00:15:00+00:00,73.7
3650,2024-02-08 00:30:00+00:00,73.7
3651,2024-02-08 00:45:00+00:00,73.7
3652,2024-02-08 01:00:00+00:00,73.2
3653,2024-02-08 01:15:00+00:00,73.2
3654,2024-02-08 01:30:00+00:00,73.2
3655,2024-02-08 01:45:00+00:00,73.2
3656,2024-02-08 02:00:00+00:00,72.15
3657,2024-02-08 02:15:00+00:00,72.15
3658,2024-02-08 02:30:00+00:00,72.15
3659,2024-02-08 02:45:00+00:00,72.15
3660,2024-02-08 03:00:00+00:00,68.63
3661,2024-02-08 03:15:00+00:00,68.63
3662,2024-02-08 03:30:00+00:00,68.63
3663,2024-02-08 03:45:00+00:00,68.63
3664,2024-02-08 04:00:00+00:00,66.69
3665,2024-02-08 04:15:00+00:00,66.69
3666,2024-02-08 04:30:00+00:00,66.69
3667,2024-02-08 04:45:00+00:00,66.69
3668,2024-02-08 05:00:00+00:00,71.71
3669,2024-02-08 05:15:00+00:00,71.71
3670,2024-02-08 05:30:00+00:00,71.71
3671,2024-02-08 05:45:00+00:00,71.71
3672,2024-02-08 06:00:00+00:00,82.06
3673,2024-02-08 06:15:00+00:00,82.06
3674,2024-02-08 06:30:00+00:00,82.06
3675,2024-02-08 06:45:00+00:00,82.06
3676,2024-02-08 07:00:00+00:00,104.49
3677,2024-02-08 07:15:00+00:00,104.49
3678,2024-02-08 07:30:00+00:00,104.49
3679,2024-02-08 07:45:00+00:00,104.49
3680,2024-02-08 08:00:00+00:00,131.91
3681,2024-02-08 08:15:00+00:00,131.91
3682,2024-02-08 08:30:00+00:00,131.91
3683,2024-02-08 08:45:00+00:00,131.91
3684,2024-02-08 09:00:00+00:00,112.37
3685,2024-02-08 09:15:00+00:00,112.37
3686,2024-02-08 09:30:00+00:00,112.37
3687,2024-02-08 09:45:00+00:00,112.37
3688,2024-02-08 10:00:00+00:00,98.02
3689,2024-02-08 10:15:00+00:00,98.02
3690,2024-02-08 10:30:00+00:00,98.02
3691,2024-02-08 10:45:00+00:00,98.02
3692,2024-02-08 11:00:00+00:00,89.55
3693,2024-02-08 11:15:00+00:00,89.55
3694,2024-02-08 11:30:00+00:00,89.55
3695,2024-02-08 11:45:00+00:00,89.55
3696,2024-02-08 12:00:00+00:00,84.01
3697,2024-02-08 12:15:00+00:00,84.01
3698,2024-02-08 12:30:00+00:00,84.01
3699,2024-02-08 12:45:00+00:00,84.01
3700,2024-02-08 13:00:00+00:00,85.52
3701,2024-02-08 13:15:00+00:00,85.52
3702,2024-02-08 13:30:00+00:00,85.52
3703,2024-02-08 13:45:00+00:00,85.52
3704,2024-02-08 14:00:00+00:00,83.32
3705,2024-02-08 14:15:00+00:00,83.32
3706,2024-02-08 14:30:00+00:00,83.32
3707,2024-02-08 14:45:00+00:00,83.32
3708,2024-02-08 15:00:00+00:00,84.0
3709,2024-02-08 15:15:00+00:00,84.0
3710,2024-02-08 15:30:00+00:00,84.0
3711,2024-02-08 15:45:00+00:00,84.0
3712,2024-02-08 16:00:00+00:00,76.81
3713,2024-02-08 16:15:00+00:00,76.81
3714,2024-02-08 16:30:00+00:00,76.81
3715,2024-02-08 16:45:00+00:00,76.81
3716,2024-02-08 17:00:00+00:00,77.2
3717,2024-02-08 17:15:00+00:00,77.2
3718,2024-02-08 17:30:00+00:00,77.2
3719,2024-02-08 17:45:00+00:00,77.2
3720,2024-02-08 18:00:00+00:00,84.0
3721,2024-02-08 18:15:00+00:00,84.0
3722,2024-02-08 18:30:00+00:00,84.0
3723,2024-02-08 18:45:00+00:00,84.0
3724,2024-02-08 19:00:00+00:00,81.5
3725,2024-02-08 19:15:00+00:00,81.5
3726,2024-02-08 19:30:00+00:00,81.5
3727,2024-02-08 19:45:00+00:00,81.5
3728,2024-02-08 20:00:00+00:00,77.57
3729,2024-02-08 20:15:00+00:00,77.57
3730,2024-02-08 20:30:00+00:00,77.57
3731,2024-02-08 20:45:00+00:00,77.57
3732,2024-02-08 21:00:00+00:00,75.0
3733,2024-02-08 21:15:00+00:00,75.0
3734,2024-02-08 21:30:00+00:00,75.0
3735,2024-02-08 21:45:00+00:00,75.0
3736,2024-02-08 22:00:00+00:00,70.82
3737,2024-02-08 22:15:00+00:00,70.82
3738,2024-02-08 22:30:00+00:00,70.82
3739,2024-02-08 22:45:00+00:00,70.82
3740,2024-02-08 23:00:00+00:00,61.64
3741,2024-02-08 23:15:00+00:00,61.64
3742,2024-02-08 23:30:00+00:00,61.64
3743,2024-02-08 23:45:00+00:00,61.64
3744,2024-02-09 00:00:00+00:00,60.36
3745,2024-02-09 00:15:00+00:00,60.36
3746,2024-02-09 00:30:00+00:00,60.36
3747,2024-02-09 00:45:00+00:00,60.36
3748,2024-02-09 01:00:00+00:00,52.16
3749,2024-02-09 01:15:00+00:00,52.16
3750,2024-02-09 01:30:00+00:00,52.16
3751,2024-02-09 01:45:00+00:00,52.16
3752,2024-02-09 02:00:00+00:00,47.15
3753,2024-02-09 02:15:00+00:00,47.15
3754,2024-02-09 02:30:00+00:00,47.15
3755,2024-02-09 02:45:00+00:00,47.15
3756,2024-02-09 03:00:00+00:00,42.1
3757,2024-02-09 03:15:00+00:00,42.1
3758,2024-02-09 03:30:00+00:00,42.1
3759,2024-02-09 03:45:00+00:00,42.1
3760,2024-02-09 04:00:00+00:00,41.3
3761,2024-02-09 04:15:00+00:00,41.3
3762,2024-02-09 04:30:00+00:00,41.3
3763,2024-02-09 04:45:00+00:00,41.3
3764,2024-02-09 05:00:00+00:00,44.88
3765,2024-02-09 05:15:00+00:00,44.88
3766,2024-02-09 05:30:00+00:00,44.88
3767,2024-02-09 05:45:00+00:00,44.88
3768,2024-02-09 06:00:00+00:00,52.88
3769,2024-02-09 06:15:00+00:00,52.88
3770,2024-02-09 06:30:00+00:00,52.88
3771,2024-02-09 06:45:00+00:00,52.88
3772,2024-02-09 07:00:00+00:00,63.7
3773,2024-02-09 07:15:00+00:00,63.7
3774,2024-02-09 07:30:00+00:00,63.7
3775,2024-02-09 07:45:00+00:00,63.7
3776,2024-02-09 08:00:00+00:00,67.89
3777,2024-02-09 08:15:00+00:00,67.89
3778,2024-02-09 08:30:00+00:00,67.89
3779,2024-02-09 08:45:00+00:00,67.89
3780,2024-02-09 09:00:00+00:00,67.83
3781,2024-02-09 09:15:00+00:00,67.83
3782,2024-02-09 09:30:00+00:00,67.83
3783,2024-02-09 09:45:00+00:00,67.83
3784,2024-02-09 10:00:00+00:00,68.82
3785,2024-02-09 10:15:00+00:00,68.82
3786,2024-02-09 10:30:00+00:00,68.82
3787,2024-02-09 10:45:00+00:00,68.82
3788,2024-02-09 11:00:00+00:00,67.61
3789,2024-02-09 11:15:00+00:00,67.61
3790,2024-02-09 11:30:00+00:00,67.61
3791,2024-02-09 11:45:00+00:00,67.61
3792,2024-02-09 12:00:00+00:00,64.55
3793,2024-02-09 12:15:00+00:00,64.55
3794,2024-02-09 12:30:00+00:00,64.55
3795,2024-02-09 12:45:00+00:00,64.55
3796,2024-02-09 13:00:00+00:00,63.7
3797,2024-02-09 13:15:00+00:00,63.7
3798,2024-02-09 13:30:00+00:00,63.7
3799,2024-02-09 13:45:00+00:00,63.7
3800,2024-02-09 14:00:00+00:00,68.68
3801,2024-02-09 14:15:00+00:00,68.68
3802,2024-02-09 14:30:00+00:00,68.68
3803,2024-02-09 14:45:00+00:00,68.68
3804,2024-02-09 15:00:00+00:00,75.46
3805,2024-02-09 15:15:00+00:00,75.46
3806,2024-02-09 15:30:00+00:00,75.46
3807,2024-02-09 15:45:00+00:00,75.46
3808,2024-02-09 16:00:00+00:00,82.38
3809,2024-02-09 16:15:00+00:00,82.38
3810,2024-02-09 16:30:00+00:00,82.38
3811,2024-02-09 16:45:00+00:00,82.38
3812,2024-02-09 17:00:00+00:00,92.49
3813,2024-02-09 17:15:00+00:00,92.49
3814,2024-02-09 17:30:00+00:00,92.49
3815,2024-02-09 17:45:00+00:00,92.49
3816,2024-02-09 18:00:00+00:00,94.29
3817,2024-02-09 18:15:00+00:00,94.29
3818,2024-02-09 18:30:00+00:00,94.29
3819,2024-02-09 18:45:00+00:00,94.29
3820,2024-02-09 19:00:00+00:00,87.1
3821,2024-02-09 19:15:00+00:00,87.1
3822,2024-02-09 19:30:00+00:00,87.1
3823,2024-02-09 19:45:00+00:00,87.1
3824,2024-02-09 20:00:00+00:00,80.54
3825,2024-02-09 20:15:00+00:00,80.54
3826,2024-02-09 20:30:00+00:00,80.54
3827,2024-02-09 20:45:00+00:00,80.54
3828,2024-02-09 21:00:00+00:00,75.22
3829,2024-02-09 21:15:00+00:00,75.22
3830,2024-02-09 21:30:00+00:00,75.22
3831,2024-02-09 21:45:00+00:00,75.22
3832,2024-02-09 22:00:00+00:00,74.91
3833,2024-02-09 22:15:00+00:00,74.91
3834,2024-02-09 22:30:00+00:00,74.91
3835,2024-02-09 22:45:00+00:00,74.91
3836,2024-02-09 23:00:00+00:00,70.94
3837,2024-02-09 23:15:00+00:00,70.94
3838,2024-02-09 23:30:00+00:00,70.94
3839,2024-02-09 23:45:00+00:00,70.94
3840,2024-02-10 00:00:00+00:00,63.1
3841,2024-02-10 00:15:00+00:00,63.1
3842,2024-02-10 00:30:00+00:00,63.1
3843,2024-02-10 00:45:00+00:00,63.1
3844,2024-02-10 01:00:00+00:00,64.08
3845,2024-02-10 01:15:00+00:00,64.08
3846,2024-02-10 01:30:00+00:00,64.08
3847,2024-02-10 01:45:00+00:00,64.08
3848,2024-02-10 02:00:00+00:00,64.4
3849,2024-02-10 02:15:00+00:00,64.4
3850,2024-02-10 02:30:00+00:00,64.4
3851,2024-02-10 02:45:00+00:00,64.4
3852,2024-02-10 03:00:00+00:00,64.39
3853,2024-02-10 03:15:00+00:00,64.39
3854,2024-02-10 03:30:00+00:00,64.39
3855,2024-02-10 03:45:00+00:00,64.39
3856,2024-02-10 04:00:00+00:00,64.41
3857,2024-02-10 04:15:00+00:00,64.41
3858,2024-02-10 04:30:00+00:00,64.41
3859,2024-02-10 04:45:00+00:00,64.41
3860,2024-02-10 05:00:00+00:00,65.82
3861,2024-02-10 05:15:00+00:00,65.82
3862,2024-02-10 05:30:00+00:00,65.82
3863,2024-02-10 05:45:00+00:00,65.82
3864,2024-02-10 06:00:00+00:00,70.91
3865,2024-02-10 06:15:00+00:00,70.91
3866,2024-02-10 06:30:00+00:00,70.91
3867,2024-02-10 06:45:00+00:00,70.91
3868,2024-02-10 07:00:00+00:00,74.86
3869,2024-02-10 07:15:00+00:00,74.86
3870,2024-02-10 07:30:00+00:00,74.86
3871,2024-02-10 07:45:00+00:00,74.86
3872,2024-02-10 08:00:00+00:00,77.7
3873,2024-02-10 08:15:00+00:00,77.7
3874,2024-02-10 08:30:00+00:00,77.7
3875,2024-02-10 08:45:00+00:00,77.7
3876,2024-02-10 09:00:00+00:00,80.38
3877,2024-02-10 09:15:00+00:00,80.38
3878,2024-02-10 09:30:00+00:00,80.38
3879,2024-02-10 09:45:00+00:00,80.38
3880,2024-02-10 10:00:00+00:00,75.4
3881,2024-02-10 10:15:00+00:00,75.4
3882,2024-02-10 10:30:00+00:00,75.4
3883,2024-02-10 10:45:00+00:00,75.4
3884,2024-02-10 11:00:00+00:00,70.42
3885,2024-02-10 11:15:00+00:00,70.42
3886,2024-02-10 11:30:00+00:00,70.42
3887,2024-02-10 11:45:00+00:00,70.42
3888,2024-02-10 12:00:00+00:00,68.5
3889,2024-02-10 12:15:00+00:00,68.5
3890,2024-02-10 12:30:00+00:00,68.5
3891,2024-02-10 12:45:00+00:00,68.5
3892,2024-02-10 13:00:00+00:00,66.72
3893,2024-02-10 13:15:00+00:00,66.72
3894,2024-02-10 13:30:00+00:00,66.72
3895,2024-02-10 13:45:00+00:00,66.72
3896,2024-02-10 14:00:00+00:00,69.53
3897,2024-02-10 14:15:00+00:00,69.53
3898,2024-02-10 14:30:00+00:00,69.53
3899,2024-02-10 14:45:00+00:00,69.53
3900,2024-02-10 15:00:00+00:00,77.17
3901,2024-02-10 15:15:00+00:00,77.17
3902,2024-02-10 15:30:00+00:00,77.17
3903,2024-02-10 15:45:00+00:00,77.17
3904,2024-02-10 16:00:00+00:00,85.05
3905,2024-02-10 16:15:00+00:00,85.05
3906,2024-02-10 16:30:00+00:00,85.05
3907,2024-02-10 16:45:00+00:00,85.05
3908,2024-02-10 17:00:00+00:00,89.9
3909,2024-02-10 17:15:00+00:00,89.9
3910,2024-02-10 17:30:00+00:00,89.9
3911,2024-02-10 17:45:00+00:00,89.9
3912,2024-02-10 18:00:00+00:00,113.6
3913,2024-02-10 18:15:00+00:00,113.6
3914,2024-02-10 18:30:00+00:00,113.6
3915,2024-02-10 18:45:00+00:00,113.6
3916,2024-02-10 19:00:00+00:00,89.0
3917,2024-02-10 19:15:00+00:00,89.0
3918,2024-02-10 19:30:00+00:00,89.0
3919,2024-02-10 19:45:00+00:00,89.0
3920,2024-02-10 20:00:00+00:00,74.4
3921,2024-02-10 20:15:00+00:00,74.4
3922,2024-02-10 20:30:00+00:00,74.4
3923,2024-02-10 20:45:00+00:00,74.4
3924,2024-02-10 21:00:00+00:00,70.0
3925,2024-02-10 21:15:00+00:00,70.0
3926,2024-02-10 21:30:00+00:00,70.0
3927,2024-02-10 21:45:00+00:00,70.0
3928,2024-02-10 22:00:00+00:00,77.21
3929,2024-02-10 22:15:00+00:00,77.21
3930,2024-02-10 22:30:00+00:00,77.21
3931,2024-02-10 22:45:00+00:00,77.21
3932,2024-02-10 23:00:00+00:00,64.32
3933,2024-02-10 23:15:00+00:00,64.32
3934,2024-02-10 23:30:00+00:00,64.32
3935,2024-02-10 23:45:00+00:00,64.32
3936,2024-02-11 00:00:00+00:00,68.8
3937,2024-02-11 00:15:00+00:00,68.8
3938,2024-02-11 00:30:00+00:00,68.8
3939,2024-02-11 00:45:00+00:00,68.8
3940,2024-02-11 01:00:00+00:00,59.3
3941,2024-02-11 01:15:00+00:00,59.3
3942,2024-02-11 01:30:00+00:00,59.3
3943,2024-02-11 01:45:00+00:00,59.3
3944,2024-02-11 02:00:00+00:00,52.6
3945,2024-02-11 02:15:00+00:00,52.6
3946,2024-02-11 02:30:00+00:00,52.6
3947,2024-02-11 02:45:00+00:00,52.6
3948,2024-02-11 03:00:00+00:00,46.83
3949,2024-02-11 03:15:00+00:00,46.83
3950,2024-02-11 03:30:00+00:00,46.83
3951,2024-02-11 03:45:00+00:00,46.83
3952,2024-02-11 04:00:00+00:00,46.51
3953,2024-02-11 04:15:00+00:00,46.51
3954,2024-02-11 04:30:00+00:00,46.51
3955,2024-02-11 04:45:00+00:00,46.51
3956,2024-02-11 05:00:00+00:00,46.25
3957,2024-02-11 05:15:00+00:00,46.25
3958,2024-02-11 05:30:00+00:00,46.25
3959,2024-02-11 05:45:00+00:00,46.25
3960,2024-02-11 06:00:00+00:00,56.4
3961,2024-02-11 06:15:00+00:00,56.4
3962,2024-02-11 06:30:00+00:00,56.4
3963,2024-02-11 06:45:00+00:00,56.4
3964,2024-02-11 07:00:00+00:00,63.03
3965,2024-02-11 07:15:00+00:00,63.03
3966,2024-02-11 07:30:00+00:00,63.03
3967,2024-02-11 07:45:00+00:00,63.03
3968,2024-02-11 08:00:00+00:00,71.0
3969,2024-02-11 08:15:00+00:00,71.0
3970,2024-02-11 08:30:00+00:00,71.0
3971,2024-02-11 08:45:00+00:00,71.0
3972,2024-02-11 09:00:00+00:00,66.1
3973,2024-02-11 09:15:00+00:00,66.1
3974,2024-02-11 09:30:00+00:00,66.1
3975,2024-02-11 09:45:00+00:00,66.1
3976,2024-02-11 10:00:00+00:00,68.4
3977,2024-02-11 10:15:00+00:00,68.4
3978,2024-02-11 10:30:00+00:00,68.4
3979,2024-02-11 10:45:00+00:00,68.4
3980,2024-02-11 11:00:00+00:00,65.46
3981,2024-02-11 11:15:00+00:00,65.46
3982,2024-02-11 11:30:00+00:00,65.46
3983,2024-02-11 11:45:00+00:00,65.46
3984,2024-02-11 12:00:00+00:00,64.34
3985,2024-02-11 12:15:00+00:00,64.34
3986,2024-02-11 12:30:00+00:00,64.34
3987,2024-02-11 12:45:00+00:00,64.34
3988,2024-02-11 13:00:00+00:00,63.38
3989,2024-02-11 13:15:00+00:00,63.38
3990,2024-02-11 13:30:00+00:00,63.38
3991,2024-02-11 13:45:00+00:00,63.38
3992,2024-02-11 14:00:00+00:00,64.06
3993,2024-02-11 14:15:00+00:00,64.06
3994,2024-02-11 14:30:00+00:00,64.06
3995,2024-02-11 14:45:00+00:00,64.06
3996,2024-02-11 15:00:00+00:00,68.22
3997,2024-02-11 15:15:00+00:00,68.22
3998,2024-02-11 15:30:00+00:00,68.22
3999,2024-02-11 15:45:00+00:00,68.22
4000,2024-02-11 16:00:00+00:00,72.24
4001,2024-02-11 16:15:00+00:00,72.24
4002,2024-02-11 16:30:00+00:00,72.24
4003,2024-02-11 16:45:00+00:00,72.24
4004,2024-02-11 17:00:00+00:00,79.72
4005,2024-02-11 17:15:00+00:00,79.72
4006,2024-02-11 17:30:00+00:00,79.72
4007,2024-02-11 17:45:00+00:00,79.72
4008,2024-02-11 18:00:00+00:00,112.0
4009,2024-02-11 18:15:00+00:00,112.0
4010,2024-02-11 18:30:00+00:00,112.0
4011,2024-02-11 18:45:00+00:00,112.0
4012,2024-02-11 19:00:00+00:00,96.8
4013,2024-02-11 19:15:00+00:00,96.8
4014,2024-02-11 19:30:00+00:00,96.8
4015,2024-02-11 19:45:00+00:00,96.8
4016,2024-02-11 20:00:00+00:00,77.03
4017,2024-02-11 20:15:00+00:00,77.03
4018,2024-02-11 20:30:00+00:00,77.03
4019,2024-02-11 20:45:00+00:00,77.03
4020,2024-02-11 21:00:00+00:00,70.72
4021,2024-02-11 21:15:00+00:00,70.72
4022,2024-02-11 21:30:00+00:00,70.72
4023,2024-02-11 21:45:00+00:00,70.72
4024,2024-02-11 22:00:00+00:00,68.39
4025,2024-02-11 22:15:00+00:00,68.39
4026,2024-02-11 22:30:00+00:00,68.39
4027,2024-02-11 22:45:00+00:00,68.39
4028,2024-02-11 23:00:00+00:00,64.01
4029,2024-02-11 23:15:00+00:00,64.01
4030,2024-02-11 23:30:00+00:00,64.01
4031,2024-02-11 23:45:00+00:00,64.01
4032,2024-02-12 00:00:00+00:00,64.35
4033,2024-02-12 00:15:00+00:00,64.35
4034,2024-02-12 00:30:00+00:00,64.35
4035,2024-02-12 00:45:00+00:00,64.35
4036,2024-02-12 01:00:00+00:00,61.65
4037,2024-02-12 01:15:00+00:00,61.65
4038,2024-02-12 01:30:00+00:00,61.65
4039,2024-02-12 01:45:00+00:00,61.65
4040,2024-02-12 02:00:00+00:00,60.73
4041,2024-02-12 02:15:00+00:00,60.73
4042,2024-02-12 02:30:00+00:00,60.73
4043,2024-02-12 02:45:00+00:00,60.73
4044,2024-02-12 03:00:00+00:00,59.47
4045,2024-02-12 03:15:00+00:00,59.47
4046,2024-02-12 03:30:00+00:00,59.47
4047,2024-02-12 03:45:00+00:00,59.47
4048,2024-02-12 04:00:00+00:00,59.21
4049,2024-02-12 04:15:00+00:00,59.21
4050,2024-02-12 04:30:00+00:00,59.21
4051,2024-02-12 04:45:00+00:00,59.21
